id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_444,1108.41,3610.67,1108.36,3610.77,143.89367,43.16633,09h35m34.48s,+43d09m58.8s,286.0,2384.000,3233.953,227.899,14.19,-8.774,0.077,14.472,0.176
Auto_445,4549.02,3289.91,4548.98,3289.93,145.34571,43.97284,09h41m22.97s,+43d58m22.2s,393.0,2379.000,2648.603,232.108,11.41,-8.558,0.095,14.689,0.185
Auto_446,4203.79,502.31,4203.79,502.34,144.39529,44.80994,09h37m34.87s,+44d48m35.8s,294.0,2368.000,2650.181,224.195,11.82,-8.558,0.092,14.688,0.183
Auto_447,3298.92,1658.61,3298.88,1658.63,144.31689,44.24945,09h37m16.05s,+44d14m58.0s,454.0,2365.000,2892.598,224.410,12.89,-8.653,0.084,14.593,0.179
Auto_448,4269.39,3251.55,4269.45,3251.54,145.20839,43.92892,09h40m50.01s,+43d55m44.1s,396.0,2363.000,2807.147,223.890,12.54,-8.621,0.087,14.625,0.180
Auto_449,3755.51,1497.31,3755.52,1497.35,144.47776,44.39554,09h37m54.66s,+44d23m43.9s,367.0,2357.000,2692.556,221.683,12.15,-8.575,0.089,14.671,0.182
Auto_450,238.07,1820.96,238.08,1821.00,142.99549,43.56063,09h31m58.92s,+43d33m38.3s,263.0,2356.000,2504.355,225.905,11.09,-8.497,0.098,14.749,0.186
Auto_451,5821.25,4116.84,5821.31,4116.88,146.14966,43.95640,09h44m35.92s,+43d57m23.0s,342.0,2347.000,3455.181,228.786,15.10,-8.846,0.072,14.400,0.174
Auto_452,619.54,3959.68,619.52,3959.60,143.77727,42.95358,09h35m06.54s,+42d57m12.9s,259.0,2342.000,2747.799,226.169,12.15,-8.597,0.089,14.649,0.182
Auto_453,707.56,1992.27,707.60,1992.19,143.25216,43.60386,09h33m00.52s,+43d36m13.9s,270.0,2339.000,2265.162,232.097,9.76,-8.388,0.111,14.858,0.193
Auto_454,2208.78,3802.03,2208.77,3802.02,144.43661,43.33049,09h37m44.79s,+43d19m49.8s,385.0,2332.000,2427.295,227.776,10.66,-8.463,0.102,14.783,0.188
Auto_455,3095.02,3549.70,3095.03,3549.55,144.76240,43.59337,09h39m02.98s,+43d35m36.1s,441.0,2325.000,2991.704,224.712,13.31,-8.690,0.082,14.556,0.178
Auto_456,1509.24,1331.16,1509.23,1331.17,143.41692,43.98403,09h33m40.06s,+43d59m02.5s,464.0,2316.000,2899.979,218.044,13.30,-8.656,0.082,14.590,0.178
Auto_457,930.45,1043.91,930.49,1043.88,143.07566,43.95509,09h32m18.16s,+43d57m18.3s,297.0,2314.000,2557.970,228.868,11.18,-8.520,0.097,14.726,0.186
Auto_458,2238.65,3020.52,2238.64,3020.54,144.22872,43.58962,09h36m54.89s,+43d35m22.6s,334.0,2311.000,2800.040,223.612,12.52,-8.618,0.087,14.628,0.180
Auto_459,5648.55,2967.65,5648.55,2967.70,145.75506,44.29855,09h43m01.22s,+44d17m54.8s,368.0,2308.000,3016.248,234.998,12.84,-8.699,0.085,14.547,0.179
Auto_460,4594.25,359.18,4594.35,359.14,144.53255,44.93598,09h38m07.81s,+44d56m09.5s,320.0,2304.000,2667.172,226.817,11.76,-8.565,0.092,14.681,0.183
Auto_461,3958.25,2952.96,3958.22,2952.99,144.98376,43.96325,09h39m56.10s,+43d57m47.7s,489.0,2302.000,2970.684,225.183,13.19,-8.682,0.082,14.564,0.178
Auto_462,1486.56,3755.02,1486.61,3754.97,144.10207,43.19759,09h36m24.50s,+43d11m51.3s,362.0,2292.000,2536.898,224.404,11.31,-8.511,0.096,14.735,0.185
Auto_463,539.64,2215.20,539.66,2215.19,143.24244,43.49721,09h32m58.19s,+43d29m49.9s,284.0,2291.000,2535.421,244.256,10.38,-8.510,0.105,14.736,0.190
Auto_464,3078.36,33.99,3078.35,33.99,143.74637,44.72901,09h34m59.13s,+44d43m44.5s,291.0,2288.000,2727.596,231.931,11.76,-8.589,0.092,14.657,0.183
Auto_465,481.81,3720.27,481.84,3720.25,143.64872,43.00205,09h34m35.69s,+43d00m07.4s,289.0,2276.000,2562.100,233.809,10.96,-8.521,0.099,14.725,0.187
Auto_466,5086.22,2268.44,5086.22,2268.43,145.30318,44.41463,09h41m12.76s,+44d24m52.7s,336.0,2274.000,2630.119,229.938,11.44,-8.550,0.095,14.696,0.184
Auto_467,3784.73,3556.01,3784.70,3556.00,145.07463,43.73155,09h40m17.91s,+43d43m53.6s,323.0,2272.000,2255.462,217.768,10.36,-8.383,0.105,14.863,0.190
Auto_468,2257.45,2104.69,2257.42,2104.71,143.97533,43.88996,09h35m54.08s,+43d53m23.9s,350.0,2263.000,2733.121,227.827,12.00,-8.592,0.091,14.654,0.182
Auto_469,3384.12,1090.31,3384.10,1090.33,144.19187,44.45119,09h36m46.05s,+44d27m04.3s,388.0,2257.000,2716.806,222.578,12.21,-8.585,0.089,14.661,0.181
Auto_470,826.35,2848.48,826.49,2848.38,143.55134,43.35332,09h34m12.32s,+43d21m12.0s,306.0,2240.000,2775.282,219.251,12.66,-8.608,0.086,14.638,0.180
Auto_471,4546.59,888.91,4546.60,888.90,144.66357,44.75461,09h38m39.26s,+44d45m16.6s,331.0,2225.000,2450.924,223.715,10.96,-8.473,0.099,14.773,0.187
Auto_472,3091.47,4149.21,3091.48,4149.24,144.92860,43.39791,09h39m42.86s,+43d23m52.5s,408.0,2222.000,2838.470,234.737,12.09,-8.633,0.090,14.613,0.182
Auto_473,99.02,1966.76,98.99,1966.78,142.97665,43.48481,09h31m54.40s,+43d29m05.3s,231.0,2218.000,2168.267,218.393,9.93,-8.340,0.109,14.906,0.192
Auto_474,5048.69,1631.81,5048.64,1631.82,145.10570,44.61474,09h40m25.37s,+44d36m53.1s,295.0,2218.000,2857.645,238.820,11.97,-8.640,0.091,14.606,0.182
Auto_475,452.84,3418.92,452.83,3418.88,143.55005,43.09275,09h34m12.01s,+43d05m33.9s,290.0,2208.000,2266.036,230.936,9.81,-8.388,0.111,14.858,0.193
Auto_476,2220.41,3011.43,2220.34,3011.53,144.21797,43.58881,09h36m52.31s,+43d35m19.7s,345.0,2206.000,2260.413,222.134,10.18,-8.385,0.107,14.861,0.191
Auto_477,3751.56,598.13,3751.50,598.12,144.21666,44.68615,09h36m52.00s,+44d41m10.1s,344.0,2202.000,2577.059,232.620,11.08,-8.528,0.098,14.718,0.186
Auto_478,94.79,2467.41,94.84,2467.41,143.11959,43.32356,09h32m28.70s,+43d19m24.8s,276.0,2192.000,2422.089,231.375,10.47,-8.460,0.104,14.786,0.189
Auto_479,872.17,1187.80,872.21,1187.61,143.09168,43.89667,09h32m22.00s,+43d53m48.0s,251.0,2188.000,2254.718,226.781,9.94,-8.383,0.109,14.863,0.192
Auto_480,3296.63,1720.52,3296.66,1720.46,144.33363,44.22889,09h37m20.07s,+44d13m44.0s,252.0,2179.000,2582.391,212.955,12.13,-8.530,0.090,14.716,0.182
Auto_481,2064.26,1325.07,2064.25,1325.12,143.66370,44.10178,09h34m39.29s,+44d06m06.4s,346.0,2178.000,2380.162,217.605,10.94,-8.442,0.099,14.805,0.187
Auto_482,2818.71,1133.99,2818.71,1133.96,143.94833,44.32022,09h35m47.60s,+44d19m12.8s,400.0,2163.000,2163.213,229.247,9.44,-8.338,0.115,14.908,0.196
Auto_483,461.24,2318.25,461.27,2318.26,143.23763,43.44778,09h32m57.03s,+43d26m52.0s,315.0,2159.000,2330.810,228.986,10.18,-8.419,0.107,14.827,0.191
Auto_484,3890.44,1214.59,3890.42,1214.63,144.45789,44.51495,09h37m49.89s,+44d30m53.8s,360.0,2159.000,2553.370,222.876,11.46,-8.518,0.095,14.728,0.184
Auto_485,1852.68,546.24,1852.67,546.26,143.34236,44.30845,09h33m22.17s,+44d18m30.4s,286.0,2143.000,2391.112,225.672,10.60,-8.446,0.102,14.800,0.188
Auto_486,1992.20,2033.21,1992.24,2033.25,143.83584,43.85811,09h35m20.60s,+43d51m29.2s,340.0,2134.000,2091.366,229.750,9.10,-8.301,0.119,14.945,0.198
Auto_487,1870.33,1308.42,1870.34,1308.43,143.57188,44.06674,09h34m17.25s,+44d04m00.3s,335.0,2132.000,2669.712,214.736,12.43,-8.566,0.087,14.680,0.181
Auto_488,1638.50,839.86,1638.43,839.89,143.33192,44.16917,09h33m19.66s,+44d10m09.0s,310.0,2118.000,2451.393,219.530,11.17,-8.474,0.097,14.773,0.186
Auto_489,1802.81,4048.70,1802.79,4048.63,144.32537,43.16767,09h37m18.09s,+43d10m03.6s,345.0,2111.000,2564.877,222.146,11.55,-8.523,0.094,14.723,0.184
Auto_490,6025.18,369.97,6025.30,369.94,145.19295,45.22094,09h40m46.31s,+45d13m15.4s,241.0,2107.000,2436.936,242.312,10.06,-8.467,0.108,14.779,0.191
Auto_491,2400.47,693.25,2400.53,693.28,143.63162,44.37559,09h34m31.59s,+44d22m32.1s,265.0,2105.000,2651.755,229.450,11.56,-8.559,0.094,14.687,0.184
Auto_492,38.97,2185.12,38.99,2185.15,143.01354,43.40233,09h32m03.25s,+43d24m08.4s,237.0,2101.000,2623.053,232.900,11.26,-8.547,0.096,14.699,0.185
Auto_493,1865.04,4136.83,1865.05,4136.81,144.37780,43.15194,09h37m30.67s,+43d09m07.0s,319.0,2097.000,2421.186,242.198,10.00,-8.460,0.109,14.786,0.192
Auto_494,5542.67,3056.74,5542.62,3056.72,145.73168,44.24829,09h42m55.60s,+44d14m53.8s,274.0,2091.000,2726.293,228.222,11.95,-8.589,0.091,14.657,0.182
Auto_495,5046.52,3908.75,5046.47,3908.78,145.74241,43.87044,09h42m58.18s,+43d52m13.6s,293.0,2088.000,2493.199,230.539,10.81,-8.492,0.100,14.754,0.187
Auto_496,2120.25,3606.55,2120.29,3606.55,144.34196,43.37561,09h37m22.07s,+43d22m32.2s,278.0,2084.000,2249.459,221.787,10.14,-8.380,0.107,14.866,0.191
Auto_497,3949.71,4051.33,3949.78,4051.31,145.28689,43.60354,09h41m08.85s,+43d36m12.7s,273.0,2084.000,2097.094,214.792,9.76,-8.304,0.111,14.942,0.193
Auto_498,720.94,2178.38,720.98,2178.40,143.31186,43.54685,09h33m14.85s,+43d32m48.7s,304.0,2081.000,2494.117,232.934,10.71,-8.492,0.101,14.754,0.188
Auto_499,2400.32,645.38,2400.30,645.46,143.61762,44.39099,09h34m28.23s,+44d23m27.5s,277.0,2078.000,2834.583,238.282,11.90,-8.631,0.091,14.615,0.183
Auto_500,5916.97,1316.05,5916.90,1316.07,145.41343,44.89176,09h41m39.22s,+44d53m30.3s,274.0,2072.000,2807.894,213.108,13.18,-8.621,0.082,14.625,0.178
Auto_501,2160.40,1260.51,2160.35,1260.55,143.68819,44.14263,09h34m45.17s,+44d08m33.5s,291.0,2062.000,2464.108,225.034,10.95,-8.479,0.099,14.767,0.187
Auto_502,726.75,1298.94,726.62,1298.99,143.05956,43.83048,09h32m14.29s,+43d49m49.7s,225.0,2060.000,2156.046,227.021,9.50,-8.334,0.114,14.912,0.195
Auto_503,2830.09,1695.71,2830.10,1695.70,144.11554,44.14078,09h36m27.73s,+44d08m26.8s,334.0,2058.000,2347.162,226.303,10.37,-8.426,0.105,14.820,0.190
Auto_504,2846.92,2007.80,2846.90,2007.82,144.21278,44.04311,09h36m51.07s,+44d02m35.2s,361.0,2057.000,2076.611,221.457,9.38,-8.293,0.116,14.953,0.196
Auto_505,240.79,1549.79,240.77,1549.80,142.91796,43.64807,09h31m40.31s,+43d38m53.0s,233.0,2051.000,2279.444,225.047,10.13,-8.395,0.107,14.851,0.191
Auto_506,484.76,473.83,484.76,473.77,142.71182,44.04376,09h30m50.84s,+44d02m37.5s,222.0,2050.000,2352.768,218.776,10.75,-8.429,0.101,14.817,0.188
Auto_507,5095.36,407.40,5095.37,407.31,144.77627,45.02208,09h39m06.30s,+45d01m19.5s,242.0,2049.000,2617.725,229.436,11.41,-8.545,0.095,14.701,0.185
Auto_508,3940.88,800.39,3940.85,800.46,144.36146,44.65956,09h37m26.75s,+44d39m34.4s,282.0,2045.000,2113.933,224.292,9.42,-8.313,0.115,14.933,0.196
Auto_509,71.86,2555.40,71.88,2555.42,143.13493,43.29059,09h32m32.38s,+43d17m26.1s,281.0,2043.000,2485.020,227.674,10.91,-8.488,0.099,14.758,0.187
Auto_510,6063.59,136.80,6063.75,136.72,145.14360,45.30416,09h40m34.46s,+45d18m15.0s,238.0,2043.000,2396.794,243.051,9.86,-8.449,0.110,14.797,0.193
Auto_511,4962.10,1343.70,4962.11,1343.69,144.98399,44.69108,09h39m56.16s,+44d41m27.9s,295.0,2038.000,2294.717,222.808,10.30,-8.402,0.105,14.844,0.190
Auto_512,3913.80,922.55,3913.80,922.58,144.38438,44.61443,09h37m32.25s,+44d36m52.0s,242.0,2033.000,2139.806,230.369,9.29,-8.326,0.117,14.920,0.197
Auto_513,4372.77,604.33,4372.83,604.41,144.50204,44.81144,09h38m00.49s,+44d48m41.2s,231.0,2033.000,2766.155,230.036,12.02,-8.605,0.090,14.641,0.182
Auto_514,932.98,2243.66,932.96,2243.67,143.42455,43.57005,09h33m41.89s,+43d34m12.2s,288.0,2030.000,2678.390,223.090,12.01,-8.570,0.090,14.676,0.182
Auto_515,720.54,1779.11,720.55,1779.09,143.19619,43.67504,09h32m47.09s,+43d40m30.1s,285.0,2029.000,2491.979,221.811,11.23,-8.491,0.097,14.755,0.185
Auto_516,2432.87,2765.76,2432.85,2765.73,144.24320,43.71211,09h36m58.37s,+43d42m43.6s,303.0,2018.000,2113.938,218.400,9.68,-8.313,0.112,14.933,0.194
Auto_517,2265.49,1109.96,2265.54,1109.90,143.69182,44.21309,09h34m46.04s,+44d12m47.1s,256.0,2017.000,2149.705,220.020,9.77,-8.331,0.111,14.915,0.193
Auto_518,4226.85,3260.39,4226.87,3260.38,145.19162,43.91744,09h40m45.99s,+43d55m02.8s,284.0,2014.000,2489.830,225.103,11.06,-8.490,0.098,14.756,0.186
Auto_519,199.30,707.62,199.29,707.67,142.65426,43.90874,09h30m37.02s,+43d54m31.5s,200.0,1981.000,2290.076,221.431,10.34,-8.400,0.105,14.846,0.190
Auto_520,450.20,1900.36,450.24,1900.38,143.11192,43.57957,09h32m26.86s,+43d34m46.5s,283.0,1977.000,2238.889,224.094,9.99,-8.375,0.109,14.871,0.192
Auto_521,3447.82,929.57,3447.77,929.56,144.17436,44.51636,09h36m41.85s,+44d30m58.9s,287.0,1976.000,2236.707,222.421,10.06,-8.374,0.108,14.872,0.191
Auto_522,4347.21,1298.42,4347.22,1298.38,144.69015,44.58104,09h38m45.64s,+44d34m51.8s,316.0,1971.000,2275.545,219.566,10.36,-8.393,0.105,14.853,0.190
Auto_523,1667.79,2649.20,1667.63,2649.24,143.86772,43.59189,09h35m28.25s,+43d35m30.8s,300.0,1968.000,2223.024,224.058,9.92,-8.367,0.109,14.879,0.192
Auto_524,2068.50,3481.85,2068.54,3481.81,144.28360,43.40533,09h37m08.06s,+43d24m19.2s,329.0,1948.000,2108.686,227.847,9.25,-8.310,0.117,14.936,0.197
Auto_525,6243.32,1964.23,6243.32,1964.22,145.74597,44.74502,09h42m59.03s,+44d44m42.1s,217.0,1932.000,2113.547,249.072,8.49,-8.313,0.128,14.934,0.203
Auto_526,3074.09,635.66,3074.07,635.66,143.91954,44.53415,09h35m40.69s,+44d32m02.9s,288.0,1921.000,2053.189,233.694,8.79,-8.281,0.124,14.965,0.201
Auto_527,2963.92,959.59,2963.86,959.61,143.96355,44.40668,09h35m51.25s,+44d24m24.0s,303.0,1915.000,1920.531,224.771,8.54,-8.209,0.127,15.037,0.203
Auto_528,4431.22,2975.42,4431.24,2975.45,145.20431,44.05174,09h40m49.03s,+44d03m06.3s,313.0,1914.000,2299.620,217.335,10.58,-8.404,0.103,14.842,0.188
Auto_529,1892.08,952.18,1892.08,952.22,143.47823,44.18607,09h33m54.77s,+44d11m09.8s,253.0,1910.000,1987.582,224.291,8.86,-8.246,0.123,15.000,0.200
Auto_530,2395.21,1156.18,2395.23,1156.22,143.76362,44.22515,09h35m03.27s,+44d13m30.5s,268.0,1909.000,2065.765,226.544,9.12,-8.288,0.119,14.958,0.198
Auto_531,4483.57,3829.26,4483.63,3829.19,145.46607,43.78355,09h41m51.86s,+43d47m00.8s,289.0,1907.000,2236.974,220.696,10.14,-8.374,0.107,14.872,0.191
Auto_532,1263.11,1779.35,1263.14,1779.38,143.43703,43.78831,09h33m44.89s,+43d47m17.9s,269.0,1890.000,2161.240,232.886,9.28,-8.337,0.117,14.909,0.197
Auto_533,4661.33,2509.82,4661.29,2509.82,145.17781,44.25019,09h40m42.68s,+44d15m00.7s,341.0,1889.000,2027.911,220.137,9.21,-8.268,0.118,14.978,0.197
Auto_534,3152.55,3435.31,3152.56,3435.39,144.75609,43.64227,09h39m01.46s,+43d38m32.2s,256.0,1882.000,2243.496,219.036,10.24,-8.377,0.106,14.869,0.190
Auto_535,3851.80,2422.04,3851.80,2422.02,144.78544,44.11454,09h39m08.50s,+44d06m52.3s,381.0,1874.000,2524.780,225.636,11.19,-8.506,0.097,14.740,0.186
Auto_536,2685.73,1653.75,2685.73,1653.73,144.03832,44.12453,09h36m09.20s,+44d07m28.3s,308.0,1862.000,2010.017,226.430,8.88,-8.258,0.122,14.988,0.200
Auto_537,3036.73,4119.68,3036.70,4119.64,144.89585,43.39638,09h39m35.00s,+43d23m47.0s,310.0,1860.000,2176.113,217.883,9.99,-8.344,0.109,14.902,0.192
Auto_538,1540.54,1570.31,1540.53,1570.36,143.50021,43.91353,09h34m00.05s,+43d54m48.7s,295.0,1858.000,1968.659,230.801,8.53,-8.235,0.127,15.011,0.203
Auto_539,4558.57,3765.78,4558.55,3765.74,145.48237,43.81935,09h41m55.77s,+43d49m09.7s,257.0,1847.000,2461.215,229.908,10.71,-8.478,0.101,14.768,0.188
Auto_540,5919.01,3972.45,5918.94,3972.50,146.15452,44.02305,09h44m37.08s,+44d01m23.0s,192.0,1841.000,2527.112,230.295,10.97,-8.507,0.099,14.739,0.187
Auto_541,3430.24,3929.96,3430.39,3929.87,145.01949,43.53792,09h40m04.68s,+43d32m16.5s,231.0,1839.000,2491.731,220.807,11.28,-8.491,0.096,14.755,0.185
Auto_542,6005.50,1185.70,6005.70,1185.68,145.41699,44.95187,09h41m40.08s,+44d57m06.7s,234.0,1839.000,2565.203,237.807,10.79,-8.523,0.101,14.723,0.187
Auto_543,4235.78,3655.21,4235.68,3655.29,145.30585,43.79043,09h41m13.40s,+43d47m25.6s,318.0,1830.000,2054.906,226.889,9.06,-8.282,0.120,14.964,0.198
Auto_544,721.05,572.22,721.03,572.40,142.84516,44.06218,09h31m22.84s,+44d03m43.8s,214.0,1830.000,2033.004,232.890,8.73,-8.270,0.124,14.976,0.201
Auto_545,2297.96,1864.05,2297.96,1864.04,143.92432,43.97620,09h35m41.84s,+43d58m34.3s,360.0,1823.000,1886.265,225.266,8.37,-8.189,0.130,15.057,0.204
Auto_546,5046.60,310.22,5046.66,310.31,144.72584,45.04369,09h38m54.20s,+45d02m37.3s,207.0,1822.000,2330.408,224.392,10.39,-8.419,0.105,14.827,0.190
Auto_547,5220.32,3842.44,5220.32,3842.54,145.80276,43.92683,09h43m12.66s,+43d55m36.6s,213.0,1822.000,2099.680,218.838,9.59,-8.305,0.113,14.941,0.194
Auto_548,1952.57,823.08,1952.57,823.14,143.46783,44.24028,09h33m52.28s,+44d14m25.0s,242.0,1819.000,2125.071,220.640,9.63,-8.318,0.113,14.928,0.194
Auto_549,3052.18,1810.16,3052.20,1810.16,144.24876,44.14949,09h36m59.70s,+44d08m58.2s,352.0,1818.000,1954.761,227.396,8.60,-8.228,0.126,15.018,0.202
Auto_550,1757.90,942.05,1757.88,942.04,143.41512,44.16128,09h33m39.63s,+44d09m40.6s,276.0,1814.000,1839.358,224.157,8.21,-8.162,0.132,15.084,0.206
Auto_551,5892.05,220.62,5892.13,220.61,145.08873,45.24278,09h40m21.29s,+45d14m34.0s,147.0,1810.000,2065.708,235.890,8.76,-8.288,0.124,14.958,0.201
Auto_552,4441.39,607.98,4441.44,607.96,144.53448,44.82426,09h38m08.27s,+44d49m27.3s,231.0,1806.000,2098.754,227.381,9.23,-8.305,0.118,14.941,0.197
Auto_553,5271.91,1766.51,5271.93,1766.54,145.24597,44.61576,09h40m59.03s,+44d36m56.8s,265.0,1805.000,1897.879,227.851,8.33,-8.196,0.130,15.050,0.205
Auto_554,4668.43,1814.69,4668.40,1814.75,144.98415,44.47831,09h39m56.20s,+44d28m41.9s,360.0,1803.000,2226.826,234.061,9.51,-8.369,0.114,14.877,0.195
Auto_555,779.48,675.18,779.45,675.20,142.90115,44.04153,09h31m36.27s,+44d02m29.5s,223.0,1799.000,1941.748,220.302,8.81,-8.220,0.123,15.026,0.200
Auto_556,1647.18,4035.94,1647.15,4035.94,144.25268,43.13992,09h37m00.64s,+43d08m23.7s,253.0,1786.000,2205.337,212.238,10.39,-8.359,0.104,14.887,0.190
Auto_557,2522.45,2762.90,2522.44,2762.88,144.28258,43.73147,09h37m07.82s,+43d43m53.3s,304.0,1776.000,1962.476,234.954,8.35,-8.232,0.130,15.014,0.205
Auto_558,1012.39,3394.43,1012.45,3394.46,143.78968,43.21615,09h35m09.52s,+43d12m58.1s,249.0,1774.000,2177.983,229.803,9.48,-8.345,0.115,14.901,0.195
Auto_559,1573.64,3646.07,1573.57,3646.09,144.10986,43.25062,09h36m26.37s,+43d15m02.2s,278.0,1774.000,2104.375,228.787,9.20,-8.308,0.118,14.938,0.197
Auto_560,4746.67,421.20,4746.68,421.25,144.62032,44.94692,09h38m28.88s,+44d56m48.9s,253.0,1770.000,2030.118,225.747,8.99,-8.269,0.121,14.977,0.199
Auto_561,4727.40,1778.57,4727.39,1778.58,145.00076,44.50201,09h40m00.18s,+44d30m07.2s,243.0,1770.000,2225.564,232.404,9.58,-8.369,0.113,14.877,0.195
Auto_562,4055.78,1690.15,4055.74,1690.13,144.66955,44.39429,09h38m40.69s,+44d23m39.4s,294.0,1763.000,1982.655,224.185,8.84,-8.243,0.123,15.003,0.200
Auto_563,2683.75,3385.66,2683.72,3385.63,144.53159,43.56262,09h38m07.58s,+43d33m45.4s,281.0,1755.000,1835.721,229.131,8.01,-8.160,0.136,15.087,0.208
Auto_564,1429.51,3427.00,1429.56,3426.94,143.98370,43.29165,09h35m56.09s,+43d17m29.9s,301.0,1751.000,1818.180,232.232,7.83,-8.149,0.139,15.097,0.210
Auto_565,1290.51,2751.31,1290.55,2751.28,143.72910,43.48082,09h34m54.98s,+43d28m51.0s,304.0,1751.000,2047.518,237.775,8.61,-8.278,0.126,14.968,0.202
Auto_566,2589.56,3539.79,2589.59,3539.72,144.53288,43.49335,09h38m07.89s,+43d29m36.1s,306.0,1737.000,2222.600,231.726,9.59,-8.367,0.113,14.879,0.194
Auto_567,5945.75,4055.66,5945.65,4055.78,146.18929,44.00107,09h44m45.43s,+44d00m03.8s,209.0,1733.000,2422.630,230.545,10.51,-8.461,0.103,14.785,0.189
Auto_568,2237.83,1532.20,2237.74,1532.37,143.80159,44.07099,09h35m12.38s,+44d04m15.6s,268.0,1728.000,1899.088,223.572,8.49,-8.196,0.128,15.050,0.203
Auto_569,4894.46,1146.27,4894.47,1146.26,144.89658,44.74162,09h39m35.18s,+44d44m29.8s,262.0,1725.000,2255.693,222.031,10.16,-8.383,0.107,14.863,0.191
Auto_570,2438.62,2287.28,2438.52,2287.30,144.10907,43.86831,09h36m26.18s,+43d52m05.9s,267.0,1724.000,2073.333,227.137,9.13,-8.292,0.119,14.954,0.198
Auto_571,1426.76,3019.77,1426.76,3019.71,143.86643,43.42244,09h35m27.94s,+43d25m20.8s,306.0,1719.000,1899.987,224.784,8.45,-8.197,0.128,15.049,0.204
Auto_572,2005.87,3464.39,2005.93,3464.36,144.25072,43.39812,09h37m00.17s,+43d23m53.2s,324.0,1714.000,2000.243,230.051,8.69,-8.253,0.125,14.993,0.201
Auto_573,4183.27,2458.64,4183.26,2458.66,144.94616,44.17006,09h39m47.08s,+44d10m12.2s,294.0,1711.000,1971.301,225.265,8.75,-8.237,0.124,15.009,0.201
Auto_574,3777.16,1851.14,3777.14,1851.17,144.58895,44.28503,09h38m21.35s,+44d17m06.1s,356.0,1710.000,2095.011,226.193,9.26,-8.303,0.117,14.943,0.197
Auto_575,4475.94,3220.84,4475.94,3220.83,145.29331,43.98066,09h41m10.40s,+43d58m50.4s,262.0,1706.000,1811.222,228.548,7.92,-8.145,0.137,15.101,0.209
Auto_576,3540.26,3965.36,3540.28,3965.38,145.07880,43.54871,09h40m18.91s,+43d32m55.4s,337.0,1699.000,2284.590,226.339,10.09,-8.397,0.108,14.849,0.191
Auto_577,12.53,484.10,12.50,484.08,142.50677,43.94060,09h30m01.62s,+43d56m26.2s,150.0,1698.000,1946.474,243.031,8.01,-8.223,0.136,15.023,0.208
Auto_578,1080.95,2861.96,1080.91,2861.92,143.66785,43.40176,09h34m40.28s,+43d24m06.3s,256.0,1696.000,1860.963,224.994,8.27,-8.174,0.131,15.072,0.206
Auto_579,2045.04,274.09,2045.04,274.08,143.34937,44.43620,09h33m23.85s,+44d26m10.3s,209.0,1694.000,2224.215,233.499,9.53,-8.368,0.114,14.878,0.195
Auto_580,3035.52,23.30,3035.45,23.24,143.72380,44.72356,09h34m53.71s,+44d43m24.8s,232.0,1690.000,2032.318,235.144,8.64,-8.270,0.126,14.976,0.202
Auto_581,2873.45,3564.76,2873.38,3564.77,144.66716,43.54327,09h38m40.12s,+43d32m35.8s,282.0,1689.000,2279.058,223.145,10.21,-8.394,0.106,14.852,0.191
Auto_582,5835.92,24.07,5836.00,24.07,145.00624,45.29518,09h40m01.50s,+45d17m42.6s,180.0,1688.000,1804.822,240.976,7.49,-8.141,0.145,15.105,0.215
Auto_583,3945.44,3171.97,3945.42,3171.99,145.03956,43.88927,09h40m09.49s,+43d53m21.4s,312.0,1688.000,1998.936,231.147,8.65,-8.252,0.126,14.994,0.202
Auto_584,570.82,3259.64,570.80,3259.64,143.55641,43.16826,09h34m13.54s,+43d10m05.7s,240.0,1687.000,2003.212,223.780,8.95,-8.254,0.121,14.992,0.199
Auto_585,3588.87,2372.26,3588.65,2372.29,144.65219,44.07707,09h38m36.53s,+44d04m37.4s,314.0,1687.000,2305.967,228.710,10.08,-8.407,0.108,14.839,0.191
Auto_586,5439.91,2815.27,5439.94,2815.26,145.61770,44.30680,09h42m28.25s,+44d18m24.5s,250.0,1686.000,2117.338,223.288,9.48,-8.314,0.114,14.932,0.195
Auto_587,867.50,3245.77,867.45,3245.83,143.68325,43.23405,09h34m43.98s,+43d14m02.6s,224.0,1685.000,1910.230,238.483,8.01,-8.203,0.136,15.043,0.208
Auto_588,4395.84,1049.59,4395.72,1049.61,144.64090,44.67177,09h38m33.82s,+44d40m18.4s,221.0,1674.000,1910.691,224.555,8.51,-8.203,0.128,15.043,0.203
Auto_589,2436.24,2608.85,2436.24,2608.83,144.19996,43.76365,09h36m47.99s,+43d45m49.1s,293.0,1671.000,1987.608,218.375,9.10,-8.246,0.119,15.000,0.198
Auto_590,3730.82,1257.55,3730.79,1257.60,144.39762,44.46829,09h37m35.43s,+44d28m05.8s,264.0,1667.000,1896.915,219.923,8.63,-8.195,0.126,15.051,0.202
Auto_591,5885.27,976.00,5885.26,975.96,145.30208,44.99617,09h41m12.50s,+44d59m46.2s,164.0,1663.000,2058.920,228.842,9.00,-8.284,0.121,14.962,0.199
Auto_592,3804.57,3872.03,3804.56,3871.99,145.17174,43.63262,09h40m41.22s,+43d37m57.4s,237.0,1655.000,2177.934,224.198,9.71,-8.345,0.112,14.901,0.194
