id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_444,3767.96,3563.74,3767.96,3563.71,144.21670,44.68637,09h36m52.01s,+44d41m10.9s,332.0,2453.000,2970.720,204.763,14.51,-8.682,0.075,14.717,0.090
Auto_445,3165.15,3484.01,3165.15,3484.00,143.96568,44.53625,09h35m51.76s,+44d32m10.5s,308.0,2443.000,2797.495,213.416,13.11,-8.617,0.083,14.783,0.097
Auto_446,6201.85,1364.48,6201.81,1364.46,145.95222,44.46097,09h43m48.53s,+44d27m39.5s,195.0,2435.000,2863.556,230.403,12.43,-8.642,0.087,14.757,0.101
Auto_447,139.94,3720.43,139.87,3720.45,142.54291,43.97818,09h30m10.30s,+43d58m41.4s,229.0,2431.000,3146.492,231.609,13.59,-8.745,0.080,14.655,0.095
Auto_448,556.28,1946.20,556.22,1946.13,143.24252,43.49751,09h32m58.21s,+43d29m51.0s,248.0,2431.000,2491.617,242.977,10.25,-8.491,0.106,14.908,0.117
Auto_449,498.55,441.06,498.55,441.12,143.64876,43.00224,09h34m35.70s,+43d00m08.1s,256.0,2430.000,2789.334,225.209,12.39,-8.614,0.088,14.786,0.101
Auto_450,724.05,2169.15,724.03,2169.15,143.25219,43.60414,09h33m00.53s,+43d36m14.9s,283.0,2426.000,3024.584,232.740,13.00,-8.702,0.084,14.698,0.098
Auto_451,5063.40,253.10,5063.41,253.18,145.74249,43.87062,09h42m58.20s,+43d52m14.2s,295.0,2419.000,2711.677,219.735,12.34,-8.583,0.088,14.816,0.101
Auto_452,1125.04,550.72,1125.09,550.72,143.89367,43.16652,09h35m34.48s,+43d09m59.5s,278.0,2410.000,3022.325,229.294,13.18,-8.701,0.082,14.699,0.097
Auto_453,5405.12,2551.21,5405.14,2551.20,145.25518,44.69019,09h41m01.24s,+44d41m24.7s,275.0,2405.000,2955.185,218.975,13.50,-8.676,0.080,14.723,0.095
Auto_454,457.86,3200.95,457.85,3200.94,142.83484,43.87927,09h31m20.36s,+43d52m45.4s,228.0,2399.000,2774.668,222.948,12.45,-8.608,0.087,14.791,0.101
Auto_455,4723.35,1841.38,4723.29,1841.32,145.14504,44.32132,09h40m34.81s,+44d19m16.8s,300.0,2396.000,2894.853,213.547,13.56,-8.654,0.080,14.745,0.095
Auto_456,2255.40,1140.91,2255.45,1141.05,144.22883,43.58983,09h36m54.92s,+43d35m23.4s,325.0,2388.000,2594.945,218.177,11.89,-8.535,0.091,14.864,0.104
Auto_457,56.41,750.77,56.47,750.84,143.36659,43.01025,09h33m27.98s,+43d00m36.9s,239.0,2387.000,2868.787,222.066,12.92,-8.644,0.084,14.755,0.098
Auto_458,111.51,1694.05,111.47,1693.84,143.11966,43.32389,09h32m28.72s,+43d19m26.0s,183.0,2385.000,2741.448,237.439,11.55,-8.595,0.094,14.805,0.107
Auto_459,3974.95,1208.83,3974.98,1208.82,144.98376,43.96345,09h39m56.10s,+43d57m48.4s,279.0,2377.000,2778.161,212.181,13.09,-8.609,0.083,14.790,0.097
Auto_460,2835.11,3027.68,2835.16,3027.66,143.94837,44.32044,09h35m47.61s,+44d19m13.6s,296.0,2346.000,2687.149,212.093,12.67,-8.573,0.086,14.826,0.100
Auto_461,2099.70,2105.09,2099.66,2105.09,143.88335,43.86970,09h35m32.00s,+43d52m10.9s,342.0,2340.000,2427.763,230.332,10.54,-8.463,0.103,14.936,0.115
Auto_462,254.84,2340.39,254.80,2340.43,142.99563,43.56097,09h31m58.95s,+43d33m39.5s,274.0,2337.000,2600.361,232.946,11.16,-8.538,0.097,14.862,0.110
Auto_463,5064.98,2530.20,5065.05,2530.21,145.10561,44.61491,09h40m25.35s,+44d36m53.7s,289.0,2336.000,2789.898,222.127,12.56,-8.614,0.086,14.785,0.100
Auto_464,4220.24,3659.65,4220.20,3659.53,144.39537,44.81019,09h37m34.89s,+44d48m36.7s,272.0,2336.000,2690.029,205.913,13.06,-8.574,0.083,14.825,0.097
Auto_465,5102.69,1893.75,5102.72,1893.69,145.30307,44.41487,09h41m12.74s,+44d24m53.5s,322.0,2335.000,2958.983,216.943,13.64,-8.678,0.080,14.722,0.094
Auto_466,2225.65,359.42,2225.62,359.47,144.43670,43.33070,09h37m44.81s,+43d19m50.5s,304.0,2332.000,2766.771,220.331,12.56,-8.605,0.086,14.795,0.100
Auto_467,5353.28,3745.04,5353.21,3744.87,144.89005,45.06799,09h39m33.61s,+45d04m04.8s,242.0,2331.000,2667.954,213.936,12.47,-8.565,0.087,14.834,0.101
Auto_468,724.82,1980.66,724.85,1980.63,143.30700,43.54372,09h33m13.68s,+43d32m37.4s,299.0,2312.000,2528.178,235.909,10.72,-8.507,0.101,14.892,0.113
Auto_469,946.90,3117.52,946.79,3117.55,143.07573,43.95538,09h32m18.17s,+43d57m19.4s,296.0,2291.000,2731.607,232.163,11.77,-8.591,0.092,14.808,0.105
Auto_470,2237.08,1149.96,2237.10,1149.96,144.21805,43.58899,09h36m52.33s,+43d35m20.3s,314.0,2283.000,2517.321,227.118,11.08,-8.502,0.098,14.897,0.110
Auto_471,3720.27,3918.59,3720.24,3918.54,144.09204,44.79122,09h36m22.09s,+44d47m28.4s,263.0,2279.000,2873.682,199.706,14.39,-8.646,0.075,14.753,0.091
Auto_472,3772.06,2664.73,3771.95,2664.59,144.47774,44.39584,09h37m54.66s,+44d23m45.0s,285.0,2277.000,3142.719,199.504,15.75,-8.743,0.069,14.656,0.086
Auto_473,560.68,3158.02,560.56,3157.86,142.89278,43.88717,09h31m34.27s,+43d53m13.8s,213.0,2261.000,2838.881,235.871,12.04,-8.633,0.090,14.767,0.103
Auto_474,1148.98,2881.65,1148.85,2881.62,143.23415,43.92200,09h32m56.20s,+43d55m19.2s,241.0,2251.000,2728.433,223.863,12.19,-8.590,0.089,14.810,0.102
Auto_475,3906.90,2947.25,3906.86,2947.27,144.45791,44.51516,09h37m49.90s,+44d30m54.6s,275.0,2239.000,2719.792,217.781,12.49,-8.586,0.087,14.813,0.101
Auto_476,888.71,2973.76,888.59,2973.74,143.09173,43.89702,09h32m22.02s,+43d53m49.3s,252.0,2235.000,2515.305,232.732,10.81,-8.501,0.100,14.898,0.112
Auto_477,2273.94,2056.94,2273.94,2056.95,143.97534,43.89021,09h35m54.08s,+43d53m24.7s,327.0,2232.000,2301.187,227.479,10.12,-8.405,0.107,14.995,0.119
Auto_478,4563.05,3273.13,4562.98,3273.10,144.66359,44.75487,09h38m39.26s,+44d45m17.5s,285.0,2230.000,2399.469,216.641,11.08,-8.450,0.098,14.949,0.110
Auto_479,1503.30,406.56,1503.37,406.51,144.10206,43.19784,09h36m24.49s,+43d11m52.2s,302.0,2227.000,2932.618,226.573,12.94,-8.668,0.084,14.731,0.098
Auto_480,2137.31,554.92,2137.36,554.91,144.34215,43.37587,09h37m22.12s,+43d22m33.1s,311.0,2219.000,2391.339,219.101,10.91,-8.447,0.099,14.953,0.112
Auto_481,1886.60,2853.12,1886.58,2853.16,143.57186,44.06696,09h34m17.25s,+44d04m01.0s,338.0,2214.000,2506.559,231.054,10.85,-8.498,0.100,14.902,0.112
Auto_482,4610.48,3802.70,4610.53,3802.70,144.53257,44.93616,09h38m07.82s,+44d56m10.2s,250.0,2202.000,2417.816,212.456,11.38,-8.459,0.095,14.941,0.108
Auto_483,2392.48,2727.23,2392.40,2727.17,143.83553,44.13154,09h35m20.53s,+44d07m53.5s,297.0,2196.000,2572.475,226.573,11.35,-8.526,0.096,14.874,0.108
Auto_484,737.70,1982.73,737.55,1982.74,143.31210,43.54708,09h33m14.90s,+43d32m49.5s,208.0,2172.000,2659.584,230.816,11.52,-8.562,0.094,14.837,0.107
Auto_485,2539.13,1398.85,2539.12,1398.83,144.28259,43.73176,09h37m07.82s,+43d43m54.3s,298.0,2154.000,2205.195,225.879,9.76,-8.359,0.111,15.041,0.122
Auto_486,1819.75,112.93,1819.77,112.96,144.32540,43.16795,09h37m18.10s,+43d10m04.6s,293.0,2153.000,2378.448,222.348,10.70,-8.441,0.101,14.959,0.113
Auto_487,4677.95,1652.17,4677.90,1652.17,145.17779,44.25041,09h40m42.67s,+44d15m01.5s,291.0,2146.000,2474.974,219.623,11.27,-8.484,0.096,14.916,0.109
Auto_488,843.15,1313.01,843.15,1312.99,143.55145,43.35364,09h34m12.35s,+43d21m13.1s,282.0,2142.000,2104.097,242.733,8.67,-8.308,0.125,15.092,0.135
Auto_489,5933.32,2846.28,5933.33,2846.29,145.41338,44.89207,09h41m39.21s,+44d53m31.4s,231.0,2135.000,2780.577,221.699,12.54,-8.610,0.087,14.789,0.100
Auto_490,469.72,742.37,469.69,742.42,143.55020,43.09298,09h34m12.05s,+43d05m34.7s,253.0,2131.000,2823.022,242.633,11.63,-8.627,0.093,14.773,0.106
Auto_491,4389.14,3557.58,4389.17,3557.59,144.50208,44.81166,09h38m00.50s,+44d48m42.0s,233.0,2119.000,2552.821,214.359,11.91,-8.518,0.091,14.882,0.104
Auto_492,477.89,1842.82,477.90,1842.87,143.23780,43.44797,09h32m57.07s,+43d26m52.7s,237.0,2118.000,2369.526,235.241,10.07,-8.437,0.108,14.963,0.119
Auto_493,5062.95,3851.63,5062.94,3851.62,144.72597,45.04388,09h38m54.23s,+45d02m38.0s,221.0,2111.000,2916.321,205.100,14.22,-8.662,0.076,14.737,0.092
Auto_494,1029.26,766.93,1029.27,766.94,143.78982,43.21639,09h35m09.56s,+43d12m59.0s,240.0,2098.000,2322.714,232.832,9.98,-8.415,0.109,14.984,0.120
Auto_495,4243.46,901.50,4243.52,901.48,145.19154,43.91763,09h40m45.97s,+43d55m03.5s,295.0,2096.000,2404.920,215.334,11.17,-8.453,0.097,14.947,0.110
Auto_496,4448.04,1186.74,4447.94,1186.59,145.20428,44.05205,09h40m49.03s,+44d03m07.4s,249.0,2094.000,2407.593,211.894,11.36,-8.454,0.096,14.946,0.108
Auto_497,115.50,2194.53,115.38,2194.41,142.97667,43.48507,09h31m54.40s,+43d29m06.2s,203.0,2091.000,2344.313,232.797,10.07,-8.425,0.108,14.974,0.119
Auto_498,6080.12,4025.45,6080.22,4025.48,145.14382,45.30457,09h40m34.52s,+45d18m16.4s,178.0,2089.000,2624.084,226.455,11.59,-8.547,0.094,14.852,0.106
Auto_499,3464.15,3232.28,3464.13,3232.26,144.17434,44.51658,09h36m41.84s,+44d30m59.7s,284.0,2087.000,2311.718,213.899,10.81,-8.410,0.100,14.990,0.112
Auto_500,1881.76,24.80,1881.78,24.81,144.37774,43.15218,09h37m30.66s,+43d09m07.8s,246.0,2086.000,2520.335,207.074,12.17,-8.504,0.089,14.896,0.103
Auto_501,5559.35,1105.33,5559.42,1105.38,145.73171,44.24850,09h42m55.61s,+44d14m54.6s,214.0,2084.000,2513.372,213.857,11.75,-8.501,0.092,14.899,0.105
Auto_502,2416.87,3468.23,2416.82,3468.26,143.63174,44.37578,09h34m31.62s,+44d22m32.8s,304.0,2066.000,2347.008,222.027,10.57,-8.426,0.103,14.973,0.114
Auto_503,88.64,1605.87,88.53,1605.76,143.13506,43.29087,09h32m32.42s,+43d17m27.1s,205.0,2066.000,2566.373,242.540,10.58,-8.523,0.103,14.876,0.114
Auto_504,215.48,3453.60,215.52,3453.39,142.65419,43.90896,09h30m37.01s,+43d54m32.2s,195.0,2046.000,2329.006,229.210,10.16,-8.418,0.107,14.982,0.118
Auto_505,2846.47,2465.93,2846.54,2465.99,144.11553,44.14097,09h36m27.73s,+44d08m27.5s,280.0,2045.000,2362.821,212.481,11.12,-8.434,0.098,14.966,0.110
Auto_506,743.13,2862.13,743.23,2862.25,143.05966,43.83065,09h32m14.32s,+43d49m50.3s,200.0,2041.000,2505.512,223.417,11.21,-8.497,0.097,14.902,0.109
Auto_507,4500.50,332.73,4500.56,332.65,145.46609,43.78381,09h41m51.86s,+43d47m01.7s,256.0,2038.000,2362.793,211.293,11.18,-8.434,0.097,14.966,0.109
Auto_508,4684.97,2347.32,4684.88,2347.29,144.98413,44.47853,09h39m56.19s,+44d28m42.7s,263.0,2035.000,2402.803,209.504,11.47,-8.452,0.095,14.948,0.107
Auto_509,6041.78,3792.04,6041.82,3792.09,145.19322,45.22127,09h40m46.37s,+45d13m16.6s,198.0,2034.000,2628.026,211.939,12.40,-8.549,0.088,14.850,0.101
Auto_510,4252.51,506.74,4252.53,506.59,145.30578,43.79066,09h41m13.39s,+43d47m26.4s,276.0,2030.000,2307.216,224.786,10.26,-8.408,0.106,14.992,0.117
Auto_511,1557.04,2591.27,1556.94,2591.26,143.50026,43.91383,09h34m00.06s,+43d54m49.8s,254.0,2029.000,2488.993,231.801,10.74,-8.490,0.101,14.909,0.113
Auto_512,55.68,1976.03,55.56,1976.06,143.01369,43.40257,09h32m03.28s,+43d24m09.3s,262.0,2026.000,2735.653,234.002,11.69,-8.593,0.093,14.807,0.106
Auto_513,5263.29,2096.72,5263.10,2096.58,145.31905,44.51342,09h41m16.57s,+44d30m48.3s,189.0,2020.000,1969.307,261.288,7.54,-8.236,0.144,15.164,0.153
Auto_514,1654.96,3321.62,1654.85,3321.61,143.33202,44.16943,09h33m19.69s,+44d10m09.9s,233.0,2007.000,2240.480,220.550,10.16,-8.376,0.107,15.024,0.118
Auto_515,1279.62,2381.84,1279.67,2381.91,143.43717,43.78850,09h33m44.92s,+43d47m18.6s,222.0,2005.000,2461.716,225.656,10.91,-8.478,0.100,14.921,0.112
Auto_516,2085.65,679.45,2085.58,679.51,144.28388,43.40557,09h37m08.13s,+43d24m20.0s,286.0,1993.000,2126.614,220.616,9.64,-8.319,0.113,15.080,0.123
Auto_517,4815.77,4135.59,4815.85,4135.63,144.53037,45.08558,09h38m07.29s,+45d05m08.1s,202.0,1992.000,2282.870,206.116,11.08,-8.396,0.098,15.003,0.110
Auto_518,2008.83,2128.39,2008.78,2128.42,143.83592,43.85840,09h35m20.62s,+43d51m30.2s,316.0,1991.000,2255.127,230.670,9.78,-8.383,0.111,15.017,0.122
Auto_519,1443.41,1141.86,1443.46,1141.79,143.86644,43.42273,09h35m27.94s,+43d25m21.8s,247.0,1978.000,2291.021,226.627,10.11,-8.400,0.107,14.999,0.119
Auto_520,501.11,3687.73,500.98,3687.63,142.71177,44.04410,09h30m50.83s,+44d02m38.8s,206.0,1976.000,2254.477,235.278,9.58,-8.383,0.113,15.017,0.124
Auto_521,3966.63,110.31,3966.59,110.39,145.28695,43.60372,09h41m08.87s,+43d36m13.4s,238.0,1969.000,2397.847,211.268,11.35,-8.450,0.096,14.950,0.108
Auto_522,3108.32,12.35,3108.45,12.34,144.92861,43.39809,09h39m42.87s,+43d23m53.1s,268.0,1953.000,2317.263,207.908,11.15,-8.412,0.097,14.987,0.110
Auto_523,1968.88,3338.56,1968.79,3338.60,143.46784,44.24054,09h33m52.28s,+44d14m25.9s,254.0,1951.000,2386.038,222.558,10.72,-8.444,0.101,14.955,0.113
Auto_524,2080.80,2836.51,2080.70,2836.51,143.66380,44.10205,09h34m39.31s,+44d06m07.4s,273.0,1950.000,2432.070,230.797,10.54,-8.465,0.103,14.935,0.115
Auto_525,5962.93,106.58,5962.70,106.35,146.18953,44.00141,09h44m45.49s,+44d00m05.1s,172.0,1944.000,2713.776,228.154,11.89,-8.584,0.091,14.816,0.104
Auto_526,257.09,2611.73,257.02,2611.42,142.91785,43.64838,09h31m40.28s,+43d38m54.2s,193.0,1935.000,2225.051,238.916,9.31,-8.368,0.117,15.031,0.127
Auto_527,3447.24,231.88,3447.26,231.82,145.01952,43.53821,09h40m04.69s,+43d32m17.6s,259.0,1920.000,2510.338,210.384,11.93,-8.499,0.091,14.900,0.104
Auto_528,3962.11,989.93,3962.14,989.94,145.03950,43.88950,09h40m09.48s,+43d53m22.2s,257.0,1919.000,2205.853,217.034,10.16,-8.359,0.107,15.041,0.118
Auto_529,737.21,3589.14,737.19,3589.07,142.84511,44.06240,09h31m22.83s,+44d03m44.6s,220.0,1914.000,2089.124,216.847,9.63,-8.300,0.113,15.100,0.124
Auto_530,1684.40,1512.16,1684.37,1512.10,143.86782,43.59210,09h35m28.28s,+43d35m31.5s,246.0,1912.000,2103.560,223.458,9.41,-8.307,0.115,15.092,0.126
Auto_531,3801.57,605.85,3801.57,605.82,145.07463,43.73179,09h40m17.91s,+43d43m54.4s,278.0,1909.000,2275.146,206.027,11.04,-8.393,0.098,15.007,0.111
Auto_532,1868.92,3615.26,1868.87,3615.31,143.34239,44.30866,09h33m22.17s,+44d18m31.2s,248.0,1906.000,2393.156,215.420,11.11,-8.447,0.098,14.952,0.110
Auto_533,795.84,3486.11,795.80,3486.14,142.90121,44.04177,09h31m36.29s,+44d02m30.4s,220.0,1903.000,2102.489,238.022,8.83,-8.307,0.123,15.093,0.133
Auto_534,466.71,2260.61,466.76,2260.69,143.11207,43.57972,09h32m26.90s,+43d34m47.0s,192.0,1902.000,1955.167,240.225,8.14,-8.228,0.133,15.172,0.143
Auto_535,1306.94,1410.02,1307.11,1410.31,143.72911,43.48100,09h34m54.99s,+43d28m51.6s,239.0,1898.000,2505.157,240.040,10.44,-8.497,0.104,14.902,0.116
Auto_536,3169.36,726.33,3169.27,726.28,144.75613,43.64249,09h39m01.47s,+43d38m33.0s,254.0,1895.000,2506.156,211.980,11.82,-8.498,0.092,14.902,0.105
Auto_537,2281.96,3051.76,2282.01,3051.77,143.69186,44.21338,09h34m46.05s,+44d12m48.2s,261.0,1891.000,2421.501,219.791,11.02,-8.460,0.099,14.939,0.111
Auto_538,3313.17,2441.46,3313.10,2441.40,144.33359,44.22919,09h37m20.06s,+44d13m45.1s,281.0,1890.000,2024.662,222.598,9.10,-8.266,0.119,15.134,0.130
Auto_539,4978.65,2818.25,4978.64,2818.20,144.98405,44.69130,09h39m56.17s,+44d41m28.7s,212.0,1885.000,2262.444,216.369,10.46,-8.386,0.104,15.013,0.116
Auto_540,737.08,2382.11,737.06,2382.09,143.19631,43.67527,09h32m47.12s,+43d40m31.0s,247.0,1878.000,2651.314,229.222,11.57,-8.559,0.094,14.841,0.107
Auto_541,4072.18,2471.97,4072.19,2471.95,144.66943,44.39455,09h38m40.66s,+44d23m40.4s,229.0,1876.000,1967.353,214.507,9.17,-8.235,0.118,15.165,0.129
Auto_542,2254.42,2629.18,2254.30,2629.12,143.80175,44.07120,09h35m12.42s,+44d04m16.3s,266.0,1858.000,2285.399,230.465,9.92,-8.397,0.109,15.002,0.121
Auto_543,3605.25,1789.54,3605.29,1789.52,144.65209,44.07724,09h38m36.50s,+44d04m38.1s,233.0,1851.000,2115.680,218.320,9.69,-8.314,0.112,15.086,0.123
Auto_544,2176.60,2900.92,2176.62,2900.96,143.68818,44.14277,09h34m45.16s,+44d08m34.0s,280.0,1851.000,1939.179,212.100,9.14,-8.219,0.119,15.180,0.129
Auto_545,5237.11,319.45,5237.01,319.42,145.80281,43.92701,09h43m12.67s,+43d55m37.2s,222.0,1850.000,2270.478,215.018,10.56,-8.390,0.103,15.009,0.115
Auto_546,1664.14,125.43,1664.08,125.41,144.25280,43.14014,09h37m00.67s,+43d08m24.5s,261.0,1844.000,1708.548,212.090,8.06,-8.082,0.135,15.318,0.144
Auto_547,2980.15,3202.08,2980.12,3202.07,143.96352,44.40685,09h35m51.25s,+44d24m24.7s,252.0,1844.000,2385.416,210.047,11.36,-8.444,0.096,14.956,0.108
Auto_548,3068.49,2351.69,3068.62,2351.75,144.24865,44.14972,09h36m59.67s,+44d08m59.0s,246.0,1840.000,1929.822,212.788,9.07,-8.214,0.120,15.186,0.130
Auto_549,1446.16,734.46,1446.26,734.39,143.98371,43.29187,09h35m56.09s,+43d17m30.7s,246.0,1840.000,2487.730,224.421,11.09,-8.490,0.098,14.910,0.110
Auto_550,3094.64,4127.65,3094.55,4127.69,143.74648,44.72919,09h34m59.15s,+44d43m45.1s,235.0,1835.000,2358.615,201.619,11.70,-8.432,0.093,14.968,0.106
Auto_551,3868.51,1739.74,3868.52,1739.65,144.78549,44.11475,09h39m08.52s,+44d06m53.1s,282.0,1835.000,1845.155,212.851,8.67,-8.165,0.125,15.234,0.135
Auto_552,949.32,1917.72,949.35,1917.66,143.42452,43.57026,09h33m41.88s,+43d34m12.9s,217.0,1832.000,2239.855,233.234,9.60,-8.376,0.113,15.024,0.124
Auto_553,3957.30,3361.53,3957.18,3361.46,144.36149,44.65980,09h37m26.76s,+44d39m35.3s,214.0,1828.000,2458.970,205.939,11.94,-8.477,0.091,14.923,0.104
Auto_554,1728.99,933.82,1729.06,933.86,144.05275,43.41448,09h36m12.66s,+43d24m52.1s,288.0,1817.000,1945.061,224.991,8.65,-8.222,0.126,15.177,0.135
Auto_555,3732.51,1022.88,3732.48,1022.77,144.92650,43.85362,09h39m42.36s,+43d51m13.0s,270.0,1814.000,2036.163,204.520,9.96,-8.272,0.109,15.127,0.120
Auto_556,2314.57,2297.69,2314.55,2297.58,143.92437,43.97650,09h35m41.85s,+43d58m35.4s,248.0,1810.000,2037.865,221.433,9.20,-8.273,0.118,15.127,0.128
Auto_557,2931.11,471.06,2931.13,471.07,144.72087,43.51099,09h38m53.01s,+43d30m39.5s,249.0,1808.000,2000.854,213.879,9.36,-8.253,0.116,15.146,0.127
Auto_558,5111.51,3754.54,5111.50,3754.56,144.77627,45.02226,09h39m06.30s,+45d01m20.1s,171.0,1808.000,2421.395,209.029,11.58,-8.460,0.094,14.939,0.107
Auto_559,2449.42,1395.89,2449.42,1395.84,144.24318,43.71234,09h36m58.36s,+43d42m44.4s,327.0,1805.000,1916.434,215.553,8.89,-8.206,0.122,15.193,0.132
Auto_560,1774.19,3219.34,1774.13,3219.32,143.41518,44.16147,09h33m39.64s,+44d09m41.3s,253.0,1803.000,2358.768,227.010,10.39,-8.432,0.104,14.968,0.116
Auto_561,3053.45,42.11,3053.52,42.22,144.89574,43.39661,09h39m34.98s,+43d23m47.8s,222.0,1803.000,2048.554,209.608,9.77,-8.279,0.111,15.121,0.122
Auto_562,3930.13,3239.42,3930.04,3239.42,144.38434,44.61466,09h37m32.24s,+44d36m52.8s,252.0,1802.000,2254.561,214.560,10.51,-8.383,0.103,15.017,0.115
Auto_563,4200.01,1703.02,4200.04,1703.01,144.94627,44.17022,09h39m47.10s,+44d10m12.8s,269.0,1793.000,1838.317,216.546,8.49,-8.161,0.128,15.238,0.138
Auto_564,6021.91,2976.38,6022.04,2976.39,145.41707,44.95212,09h41m40.10s,+44d57m07.6s,152.0,1792.000,2631.211,220.754,11.92,-8.550,0.091,14.849,0.104
Auto_565,3051.67,4138.45,3051.66,4138.43,143.72381,44.72374,09h34m53.72s,+44d43m25.5s,179.0,1789.000,2373.642,210.403,11.28,-8.439,0.096,14.961,0.109
Auto_566,2863.69,2153.71,2863.60,2153.63,144.21296,44.04333,09h36m51.11s,+44d02m36.0s,233.0,1787.000,2111.417,218.285,9.67,-8.311,0.112,15.088,0.123
Auto_567,1590.33,515.29,1590.32,515.29,144.10990,43.25081,09h36m26.38s,+43d15m02.9s,248.0,1786.000,1749.884,211.683,8.27,-8.108,0.131,15.292,0.141
Auto_568,5456.76,1346.68,5456.79,1346.67,145.61784,44.30701,09h42m28.28s,+44d18m25.2s,250.0,1763.000,2439.302,223.058,10.94,-8.468,0.099,14.931,0.111
Auto_569,3147.55,3351.43,3147.62,3351.39,143.99613,44.48976,09h35m59.07s,+44d29m23.2s,217.0,1762.000,1807.761,212.563,8.50,-8.143,0.128,15.257,0.137
Auto_570,1925.54,1945.53,1925.45,1945.43,143.85122,43.78204,09h35m24.29s,+43d46m55.4s,193.0,1761.000,2164.975,221.871,9.76,-8.339,0.111,15.061,0.122
Auto_571,4363.62,2863.63,4363.61,2863.56,144.69009,44.58129,09h38m45.62s,+44d34m52.6s,234.0,1760.000,2443.361,205.348,11.90,-8.470,0.091,14.929,0.104
Auto_572,3821.63,289.88,3821.51,289.76,145.17179,43.63292,09h40m41.23s,+43d37m58.5s,209.0,1747.000,2246.630,215.134,10.44,-8.379,0.104,15.021,0.116
Auto_573,5566.91,732.62,5566.88,732.55,145.83838,44.12798,09h43m21.21s,+44d07m40.7s,166.0,1745.000,2504.942,226.307,11.07,-8.497,0.098,14.902,0.110
Auto_574,884.08,915.39,884.14,915.51,143.68333,43.23419,09h34m44.00s,+43d14m03.1s,176.0,1736.000,2042.759,228.649,8.93,-8.276,0.122,15.124,0.132
Auto_575,4412.20,3112.38,4412.15,3112.35,144.64087,44.67198,09h38m33.81s,+44d40m19.1s,189.0,1732.000,1766.306,204.366,8.64,-8.118,0.126,15.282,0.135
Auto_576,2022.92,697.02,2022.89,697.04,144.25093,43.39838,09h37m00.22s,+43d23m54.2s,278.0,1723.000,1975.359,228.951,8.63,-8.239,0.126,15.160,0.136
Auto_577,28.76,3677.10,28.76,3676.92,142.50670,43.94082,09h30m01.61s,+43d56m27.0s,139.0,1717.000,2394.676,229.190,10.45,-8.448,0.104,14.951,0.116
Auto_578,2606.43,621.97,2606.44,621.93,144.53291,43.49365,09h38m07.90s,+43d29m37.1s,234.0,1717.000,2104.286,223.488,9.42,-8.308,0.115,15.092,0.126
Auto_579,463.97,1033.85,463.93,1033.88,143.46431,43.18535,09h33m51.43s,+43d11m07.3s,167.0,1713.000,2083.002,229.814,9.06,-8.297,0.120,15.103,0.130
Auto_580,964.98,718.88,959.73,719.32,143.77510,43.18767,09h35m06.02s,+43d11m15.6s,188.0,1712.000,3393.031,236.227,14.36,-8.826,0.076,14.573,0.091
Auto_581,4457.87,3553.97,4457.76,3553.88,144.53456,44.82451,09h38m08.29s,+44d49m28.2s,210.0,1710.000,2319.663,209.626,11.07,-8.414,0.098,14.986,0.110
Auto_582,5164.71,1755.23,5164.61,1755.26,145.37035,44.38209,09h41m28.88s,+44d22m55.5s,202.0,1708.000,2097.893,220.231,9.53,-8.304,0.114,15.095,0.125
Auto_583,4575.43,396.34,4575.31,396.22,145.48233,43.81964,09h41m55.76s,+43d49m10.7s,227.0,1698.000,2400.224,213.707,11.23,-8.451,0.097,14.949,0.109
Auto_584,5288.52,2395.43,5288.53,2395.44,145.24605,44.61597,09h40m59.05s,+44d36m57.5s,179.0,1680.000,2097.749,223.490,9.39,-8.304,0.116,15.095,0.126
Auto_585,3827.29,2883.80,3827.33,2883.79,144.43993,44.47826,09h37m45.58s,+44d28m41.7s,199.0,1679.000,1905.255,219.441,8.68,-8.200,0.125,15.200,0.135
Auto_587,1097.65,1299.28,1097.58,1299.37,143.66800,43.40196,09h34m40.32s,+43d24m07.1s,231.0,1677.000,1944.390,223.757,8.69,-8.222,0.125,15.178,0.135
Auto_588,2416.44,3516.21,2416.44,3516.28,143.61759,44.39115,09h34m28.22s,+44d23m28.2s,241.0,1671.000,2169.011,220.304,9.85,-8.341,0.110,15.059,0.121
Auto_589,5992.74,4147.02,5992.89,4147.11,145.06855,45.32649,09h40m16.45s,+45d19m35.4s,155.0,1663.000,2279.916,215.720,10.57,-8.395,0.103,15.005,0.115
Auto_590,4743.93,2383.39,4743.88,2383.40,145.00076,44.50222,09h40m00.18s,+44d30m08.0s,207.0,1656.000,1951.063,220.309,8.86,-8.226,0.123,15.174,0.133
Auto_591,634.93,1052.67,634.98,1052.78,143.53417,43.22680,09h34m08.20s,+43d13m36.5s,203.0,1653.000,1873.565,236.566,7.92,-8.182,0.137,15.218,0.146
Auto_592,2890.18,596.98,2890.24,596.90,144.66713,43.54352,09h38m40.11s,+43d32m36.7s,215.0,1645.000,1998.504,225.998,8.84,-8.252,0.123,15.148,0.133
Auto_593,587.23,901.80,587.32,901.83,143.55633,43.16846,09h34m13.52s,+43d10m06.4s,175.0,1632.000,2156.152,239.171,9.02,-8.334,0.120,15.065,0.131
